name_similarity,email_similarity,phone_similarity,branch_similarity,course_similarity,dob_similarity,label,entity_id,pair_type
0.6666666666666667,1.0,1.0,0.625,0.3703703703703704,1.0,1,STU0022,positive
0.9473684210526316,0.0,0.0,0.2857142857142857,0.3571428571428571,1.0,1,STU0080,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0029,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,0.8125,0.9090909090909091,0.0,1,STU0058,positive
0.30000000000000004,0.0,0.0,0.41379310344827597,0.3703703703703704,0.0,0,,negative_easy
1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1,STU0005,positive
1.0,0.0,0.0,0.5714285714285714,0.3571428571428571,0.0,0,,negative_same_name
0.7,0.0,1.0,0.5714285714285714,1.0,1.0,1,STU0075,positive
1.0,0.0,0.0,1.0,0.3571428571428571,1.0,0,,negative_same_name
0.30000000000000004,0.0,0.0,0.1081081081081081,0.3703703703703704,0.0,0,,negative_easy
1.0,1.0,1.0,0.6666666666666667,0.3571428571428571,1.0,1,STU0084,positive
0.4615384615384615,0.0,0.0,0.3111111111111111,0.9090909090909091,1.0,0,,negative_same_dob
0.4444444444444444,0.0,0.0,0.375,0.3571428571428571,0.0,0,,negative_easy
1.0,1.0,1.0,0.5714285714285714,1.0,0.0,1,STU0094,positive
0.9090909090909091,1.0,1.0,1.0,1.0,0.0,1,STU0092,positive
1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1,STU0072,positive
0.17391304347826086,0.0,0.0,0.5161290322580645,0.9090909090909091,0.0,0,,negative_easy
0.9166666666666665,1.0,0.0,1.0,0.9090909090909091,0.0,1,STU0051,positive
0.9,0.0,1.0,0.125,0.3571428571428571,1.0,1,STU0061,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0002,positive
1.0,1.0,1.0,1.0,0.3571428571428571,1.0,1,STU0082,positive
1.0,0.0,0.0,1.0,0.3571428571428571,1.0,0,,negative_hard
0.9523809523809522,0.0,0.0,0.5714285714285714,0.3703703703703704,1.0,0,,negative_same_dob
1.0,0.0,0.0,0.3076923076923077,0.3703703703703704,0.0,1,STU0004,positive
0.736842105263158,0.0,0.0,0.4897959183673469,0.3703703703703704,1.0,0,,negative_same_dob
0.6666666666666667,1.0,0.0,1.0,0.9090909090909091,0.0,1,STU0100,positive
1.0,1.0,1.0,1.0,0.9090909090909091,0.0,1,STU0067,positive
1.0,0.0,0.0,0.41666666666666663,0.3703703703703704,1.0,0,,negative_hard
0.7619047619047619,1.0,1.0,0.3076923076923077,0.3703703703703704,1.0,1,STU0036,positive
1.0,1.0,1.0,1.0,0.3571428571428571,0.0,1,STU0011,positive
1.0,0.0,0.0,0.41666666666666663,0.3703703703703704,1.0,0,,negative_same_dob
1.0,0.0,0.0,0.41666666666666663,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,1.0,0.3703703703703704,1.0,1,STU0093,positive
1.0,1.0,1.0,1.0,0.3703703703703704,0.0,1,STU0057,positive
1.0,1.0,0.0,0.2068965517241379,0.3703703703703704,1.0,1,STU0070,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_dob
0.7,1.0,1.0,0.17142857142857137,0.3571428571428571,0.0,1,STU0011,positive
1.0,0.0,0.0,1.0,0.3571428571428571,1.0,0,,negative_hard
0.3846153846153846,0.0,0.0,0.0888888888888889,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.3157894736842105,0.9090909090909091,0.0,1,STU0027,positive
0.41666666666666663,0.0,0.0,0.1333333333333333,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.4897959183673469,0.3571428571428571,1.0,0,,negative_same_dob
1.0,0.0,1.0,0.5714285714285714,0.3571428571428571,1.0,1,STU0040,positive
0.7777777777777779,1.0,1.0,1.0,0.9090909090909091,1.0,1,STU0026,positive
1.0,1.0,1.0,1.0,0.3703703703703704,1.0,1,STU0024,positive
0.7619047619047619,1.0,1.0,1.0,1.0,1.0,1,STU0014,positive
1.0,0.0,1.0,0.625,1.0,0.0,1,STU0093,positive
0.736842105263158,1.0,0.0,1.0,1.0,1.0,1,STU0055,positive
0.9090909090909091,0.0,0.0,0.625,1.0,1.0,0,,negative_hard
1.0,1.0,1.0,0.16326530612244894,0.3703703703703704,0.0,1,STU0047,positive
1.0,0.0,0.0,0.17021276595744683,0.9090909090909091,1.0,0,,negative_hard
0.923076923076923,0.0,0.0,1.0,0.3571428571428571,1.0,0,,negative_hard
0.30000000000000004,0.0,0.0,0.368421052631579,0.3703703703703704,0.0,0,,negative_easy
0.7619047619047619,1.0,1.0,0.6666666666666667,1.0,1.0,1,STU0014,positive
1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1,STU0076,positive
0.9090909090909091,1.0,1.0,0.9534883720930233,1.0,0.0,1,STU0047,positive
1.0,1.0,1.0,1.0,1.0,0.0,1,STU0041,positive
0.8,0.0,0.0,0.27586206896551724,0.3571428571428571,0.0,0,,negative_easy
0.7,1.0,1.0,1.0,0.9090909090909091,0.0,1,STU0083,positive
1.0,1.0,1.0,0.8125,1.0,0.0,1,STU0089,positive
1.0,0.0,0.0,1.0,0.9090909090909091,1.0,0,,negative_same_name
1.0,1.0,1.0,0.5555555555555556,0.3703703703703704,1.0,1,STU0048,positive
0.3076923076923077,0.0,0.0,0.5,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.3076923076923077,0.3571428571428571,1.0,1,STU0043,positive
0.9523809523809522,0.0,0.0,0.3076923076923077,0.9090909090909091,1.0,0,,negative_same_dob
1.0,1.0,1.0,0.3076923076923077,0.3703703703703704,1.0,1,STU0045,positive
1.0,1.0,0.0,0.55,1.0,1.0,1,STU0077,positive
1.0,0.0,0.0,1.0,0.9090909090909091,1.0,0,,negative_hard
1.0,0.0,0.0,0.3076923076923077,1.0,0.0,0,,negative_same_name
1.0,0.0,1.0,0.4897959183673469,1.0,1.0,1,STU0028,positive
1.0,1.0,0.0,0.55,0.9090909090909091,1.0,1,STU0077,positive
1.0,0.0,0.0,0.625,0.9090909090909091,1.0,0,,negative_hard
1.0,1.0,1.0,1.0,0.3703703703703704,1.0,1,STU0073,positive
1.0,1.0,1.0,1.0,0.3571428571428571,1.0,1,STU0087,positive
0.2727272727272727,0.0,0.0,0.1333333333333333,0.3703703703703704,0.0,0,,negative_easy
0.26086956521739135,0.0,0.0,0.2692307692307693,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.14634146341463417,0.3703703703703704,1.0,0,,negative_hard
1.0,0.0,0.0,0.15000000000000002,0.9090909090909091,1.0,0,,negative_same_name
0.736842105263158,1.0,1.0,1.0,0.3703703703703704,1.0,1,STU0055,positive
0.16000000000000003,0.0,0.0,0.3137254901960784,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.3529411764705882,0.3571428571428571,1.0,1,STU0096,positive
0.923076923076923,0.0,1.0,1.0,0.9090909090909091,1.0,1,STU0091,positive
0.3846153846153846,0.0,0.0,0.23529411764705888,1.0,0.0,0,,negative_easy
1.0,0.0,0.0,0.3076923076923077,0.3571428571428571,1.0,0,,negative_same_dob
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
0.923076923076923,1.0,1.0,0.5714285714285714,0.3571428571428571,1.0,1,STU0023,positive
1.0,0.0,0.0,0.2857142857142857,0.3703703703703704,1.0,0,,negative_same_dob
1.0,1.0,0.0,0.2068965517241379,0.3571428571428571,1.0,1,STU0021,positive
1.0,1.0,1.0,0.3076923076923077,1.0,0.0,1,STU0043,positive
1.0,1.0,1.0,0.15000000000000002,0.3571428571428571,1.0,1,STU0096,positive
1.0,1.0,1.0,0.41666666666666663,1.0,1.0,1,STU0009,positive
0.9473684210526316,1.0,0.0,1.0,0.9090909090909091,1.0,1,STU0080,positive
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0089,positive
0.923076923076923,0.0,0.0,0.6666666666666667,1.0,1.0,0,,negative_same_dob
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
1.0,1.0,1.0,0.4897959183673469,1.0,1.0,1,STU0031,positive
1.0,1.0,1.0,1.0,0.3571428571428571,1.0,1,STU0038,positive
1.0,1.0,1.0,0.41666666666666663,0.9090909090909091,1.0,1,STU0073,positive
1.0,0.0,0.0,0.15000000000000002,1.0,1.0,0,,negative_same_name
0.9166666666666665,1.0,0.0,1.0,0.3571428571428571,1.0,1,STU0019,positive
1.0,0.0,0.0,0.2068965517241379,1.0,1.0,0,,negative_same_name
1.0,0.0,0.0,0.15000000000000002,0.9090909090909091,1.0,0,,negative_hard
0.9523809523809522,0.0,1.0,0.625,0.9090909090909091,1.0,1,STU0001,positive
0.19999999999999996,0.0,0.0,0.4705882352941176,0.9090909090909091,0.0,0,,negative_easy
0.875,0.0,0.0,1.0,0.9090909090909091,0.0,0,,negative_hard
0.9473684210526316,0.0,0.0,0.5555555555555556,1.0,1.0,0,,negative_hard
0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1,STU0042,positive
1.0,1.0,0.0,0.4897959183673469,1.0,1.0,1,STU0069,positive
0.923076923076923,1.0,1.0,0.17021276595744683,0.3703703703703704,1.0,1,STU0085,positive
1.0,0.0,0.0,0.3076923076923077,0.3703703703703704,1.0,0,,negative_hard
0.2727272727272727,0.0,0.0,0.6,1.0,0.0,0,,negative_easy
0.5925925925925926,0.0,0.0,0.08695652173913049,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.5714285714285714,0.9090909090909091,1.0,1,STU0034,positive
1.0,1.0,1.0,0.5714285714285714,0.3571428571428571,1.0,1,STU0099,positive
0.43478260869565216,0.0,0.0,0.33333333333333337,0.3703703703703704,0.0,0,,negative_easy
1.0,0.0,0.0,0.5714285714285714,0.3703703703703704,1.0,1,STU0071,positive
0.9,1.0,1.0,0.4897959183673469,0.3571428571428571,0.0,1,STU0078,positive
1.0,0.0,0.0,1.0,0.9090909090909091,0.0,1,STU0013,positive
1.0,0.0,0.0,1.0,1.0,1.0,0,,negative_same_name
1.0,0.0,0.0,1.0,0.9090909090909091,1.0,0,,negative_same_dob
0.6363636363636364,0.0,0.0,0.26086956521739135,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,1.0,1.0,1.0,1,STU0082,positive
0.9285714285714286,1.0,0.0,0.15000000000000002,0.3571428571428571,1.0,1,STU0042,positive
0.8888888888888888,0.0,1.0,0.17021276595744683,1.0,0.0,1,STU0008,positive
1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1,STU0005,positive
0.7777777777777779,1.0,1.0,0.5555555555555556,0.9090909090909091,1.0,1,STU0026,positive
1.0,1.0,0.0,0.3076923076923077,1.0,1.0,1,STU0034,positive
1.0,0.0,0.0,1.0,0.3571428571428571,1.0,0,,negative_hard
1.0,1.0,1.0,1.0,0.3571428571428571,1.0,1,STU0039,positive
1.0,1.0,1.0,1.0,0.9090909090909091,0.0,1,STU0053,positive
0.4,0.0,0.0,0.2222222222222222,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.3076923076923077,0.3703703703703704,0.0,1,STU0041,positive
1.0,0.0,0.0,1.0,0.3703703703703704,1.0,0,,negative_same_name
1.0,0.0,0.0,0.4897959183673469,0.3571428571428571,1.0,0,,negative_same_dob
0.9090909090909091,1.0,1.0,0.5555555555555556,0.3703703703703704,0.0,1,STU0016,positive
1.0,1.0,1.0,0.8125,0.9090909090909091,1.0,1,STU0058,positive
0.36363636363636365,0.0,0.0,0.16666666666666663,0.3703703703703704,0.0,0,,negative_easy
0.34782608695652173,0.0,0.0,0.30000000000000004,0.9090909090909091,0.0,0,,negative_easy
0.25,0.0,0.0,0.3076923076923077,1.0,0.0,0,,negative_easy
0.9473684210526316,0.0,1.0,0.8125,0.9090909090909091,1.0,1,STU0088,positive
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0049,positive
1.0,1.0,1.0,0.6666666666666667,0.9090909090909091,1.0,1,STU0015,positive
0.2727272727272727,0.0,0.0,0.4864864864864865,0.3571428571428571,0.0,0,,negative_easy
1.0,1.0,1.0,0.16326530612244894,0.9090909090909091,1.0,1,STU0029,positive
1.0,0.0,0.0,0.3076923076923077,0.3703703703703704,1.0,0,,negative_same_name
1.0,0.0,0.0,0.4897959183673469,0.3571428571428571,1.0,0,,negative_same_name
0.9523809523809522,0.0,0.0,0.5714285714285714,0.3703703703703704,1.0,0,,negative_hard
1.0,0.0,0.0,1.0,0.3571428571428571,0.0,0,,negative_same_name
0.9090909090909091,1.0,1.0,0.3076923076923077,0.9090909090909091,0.0,1,STU0081,positive
1.0,0.0,1.0,0.14634146341463417,0.3703703703703704,1.0,1,STU0088,positive
1.0,1.0,1.0,0.14634146341463417,0.3571428571428571,0.0,1,STU0037,positive
0.5217391304347826,0.0,0.0,0.15384615384615385,0.3571428571428571,0.0,0,,negative_easy
1.0,0.0,0.0,1.0,0.9090909090909091,0.0,0,,negative_hard
1.0,1.0,0.0,1.0,1.0,1.0,1,STU0076,positive
1.0,0.0,1.0,0.2857142857142857,0.3703703703703704,1.0,1,STU0080,positive
1.0,1.0,0.0,1.0,0.3703703703703704,1.0,1,STU0055,positive
0.38095238095238093,0.0,0.0,0.2857142857142857,1.0,0.0,0,,negative_easy
0.4,0.0,0.0,0.5714285714285714,1.0,0.0,0,,negative_easy
1.0,1.0,1.0,0.5714285714285714,0.3571428571428571,1.0,1,STU0099,positive
1.0,0.0,0.0,1.0,0.9090909090909091,1.0,0,,negative_same_name
1.0,1.0,1.0,1.0,0.3571428571428571,1.0,1,STU0074,positive
0.7619047619047619,1.0,1.0,1.0,1.0,1.0,1,STU0036,positive
1.0,0.0,0.0,0.125,0.9090909090909091,1.0,1,STU0049,positive
0.9166666666666665,0.0,0.0,0.2857142857142857,1.0,0.0,1,STU0052,positive
1.0,1.0,1.0,1.0,0.3703703703703704,1.0,1,STU0001,positive
0.9166666666666665,0.0,0.0,0.3076923076923077,0.3703703703703704,1.0,0,,negative_same_dob
0.9523809523809522,1.0,1.0,0.5714285714285714,0.9090909090909091,1.0,1,STU0094,positive
1.0,1.0,1.0,1.0,0.3703703703703704,1.0,1,STU0070,positive
0.9166666666666665,1.0,1.0,0.17021276595744683,0.3703703703703704,0.0,1,STU0052,positive
1.0,1.0,1.0,1.0,0.3571428571428571,1.0,1,STU0098,positive
0.5,0.0,0.0,0.7435897435897436,0.9090909090909091,0.0,0,,negative_easy
0.9565217391304348,1.0,1.0,0.41666666666666663,0.9090909090909091,0.0,1,STU0030,positive
1.0,0.0,0.0,0.2068965517241379,1.0,1.0,0,,negative_hard
1.0,0.0,0.0,0.625,1.0,0.0,0,,negative_same_name
0.5454545454545454,0.0,0.0,0.26086956521739135,0.3571428571428571,0.0,0,,negative_easy
1.0,1.0,1.0,0.13636363636363635,0.9090909090909091,0.0,1,STU0065,positive
1.0,0.0,0.0,0.17021276595744683,1.0,1.0,0,,negative_hard
0.36363636363636365,0.0,0.0,0.12121212121212122,0.3571428571428571,0.0,0,,negative_easy
1.0,0.0,1.0,0.6666666666666667,1.0,1.0,1,STU0072,positive
1.0,1.0,0.0,0.3076923076923077,0.3703703703703704,0.0,1,STU0066,positive
0.9,1.0,0.0,1.0,0.3571428571428571,1.0,1,STU0044,positive
0.38095238095238093,0.0,0.0,0.26086956521739135,0.3703703703703704,0.0,0,,negative_easy
1.0,0.0,0.0,0.8125,1.0,1.0,0,,negative_same_dob
0.43478260869565216,0.0,0.0,0.4615384615384615,0.9090909090909091,0.0,0,,negative_easy
